ID,MONTHS_BALANCE,STATUS
5013462,-3,0
5012608,-60,C
5012608,-59,0
5012608,-56,X
5012608,-55,0
5012608,-53,0
5012608,-52,0
5012608,-51,0
5012608,-50,0
5012608,-49,0
5012608,-48,0
5012608,-47,0
5012608,-44,0
5012608,-42,C
5012608,-40,0
5012608,-39,X
5012608,-38,X
5012608,-37,0
5012608,-35,X
5012608,-34,C
5012608,-33,0
5012608,-31,0
5012608,-30,C
5012608,-28,X
5012608,-27,C
5012608,-26,X
5012608,-24,C
5012608,-22,C
5012608,-20,C
5012608,-19,0
5012608,-18,C
5012608,-17,C
5012608,-15,C
5012608,-14,C
5012608,-12,C
5012608,-10,C
5012608,-7,0
5012608,-5,C
5012608,-4,C
5012608,-2,C
5012608,-1,C
5011204,-60,X
5011204,-59,0
5011204,-58,0
5011204,-57,0
5011204,-56,C
5011204,-55,0
5011204,-54,0
5011204,-53,X
5011204,-52,C
5011204,-51,0
5011204,-50,0
5011204,-48,0
5011204,-47,C
5011204,-46,C
5011204,-45,C
5011204,-44,C
5011204,-43,0
5011204,-42,0
5011204,-41,X
5011204,-40,0
5011204,-39,C
5011204,-38,0
5011204,-37,C
5011204,-36,C
5011204,-35,C
5011204,-34,0
5011204,-33,C
5011204,-32,0
5011204,-31,X
5011204,-30,C
5011204,-29,C
5011204,-28,X
5011204,-27,0
5011204,-26,C
5011204,-25,0
5011204,-24,C
5011204,-23,0
5011204,-22,0
5011204,-21,X
5011204,-20,C
5011204,-19,1
5011204,-18,X
5011204,-17,C
5011204,-16,C
5011204,-15,C
5011204,-14,C
5011204,-13,0
5011204,-12,X
5011204,-11,0
5011204,-10,0
5011204,-9,C
5011204,-8,0
5011204,-7,0
5011204,-6,X
5011204,-5,C
5011204,-4,C
5011204,-3,C
5011204,-2,0
5011204,-1,0
5011204,0,C
5013717,-58,0
5013717,-54,0
5013717,-53,C
5013717,-52,0
5013717,-50,X
5013717,-48,C
5013717,-47,0
5013717,-42,0
5013717,-41,0
5013717,-39,0
5013717,-34,0
5013717,-32,C
5013717,-31,C
5013717,-28,C
5013717,-24,X
5013717,-22,0
5013717,-21,C
5013717,-20,0
5013717,-18,C
5013717,-13,X
5013717,-8,X
5013717,-7,X
5013717,-6,0
5013717,-5,C
5013717,-4,X
5013717,0,0
5012279,-60,C
5012279,-59,X
5012279,-57,C
5012279,-55,0
5012279,-52,C
5012279,-51,0
5012279,-49,0
5012279,-48,X
5012279,-47,C
5012279,-46,C
5012279,-45,X
5012279,-44,X
5012279,-42,C
5012279,-41,C
5012279,-40,0
5012279,-39,C
5012279,-37,C
5012279,-36,0
5012279,-35,X
5012279,-34,0
5012279,-33,0
5012279,-32,0
5012279,-29,C
5012279,-28,C
5012279,-27,0
5012279,-24,0
5012279,-23,0
5012279,-22,C
5012279,-21,C
5012279,-20,C
5012279,-17,C
5012279,-16,X
5012279,-15,0
5012279,-14,0
5012279,-13,X
5012279,-12,C
5012279,-11,C
5012279,-10,C
5012279,-9,X
5012279,-7,C
5012279,-6,X
5012279,-5,C
5012279,-4,C
5012279,-2,0
5012279,-1,0
5012279,0,X
5013437,-60,0
5013437,-58,C
5013437,-57,C
5013437,-56,C
5013437,-55,C
5013437,-54,0
5013437,-53,0
5013437,-52,X
5013437,-50,C
5013437,-49,C
5013437,-48,0
5013437,-47,0
5013437,-46,X
5013437,-41,0
5013437,-40,C
5013437,-37,X
5013437,-36,C
5013437,-33,0
5013437,-30,C
5013437,-29,0
5013437,-28,X
5013437,-27,0
5013437,-26,0
5013437,-25,X
5013437,-24,C
5013437,-23,0
5013437,-21,0
5013437,-20,C
5013437,-19,C
5013437,-18,0
5013437,-17,C
5013437,-16,X
5013437,-13,C
5013437,-12,0
5013437,-10,X
5013437,-8,0
5013437,-7,0
5013437,-3,C
5013437,-2,0
5013437,-1,0
5012343,-54,C
5012343,-53,C
5012343,-52,C
5012343,-51,0
5012343,-46,C
5012343,-43,C
5012343,-40,X
5012343,-36,C
5012343,-31,0
5012343,-24,C
5012343,-23,C
5012343,-22,0
5012343,-21,0
5012343,-20,C
5012343,-16,X
5012343,-11,X
5012343,-8,0
5012343,-2,C
5012343,0,C
5013040,-60,X
5013040,-59,C
5013040,-57,X
5013040,-56,X
5013040,-54,C
5013040,-52,0
5013040,-50,0
5013040,-49,0
5013040,-48,C
5013040,-47,0
5013040,-46,X
5013040,-43,C
5013040,-42,C
5013040,-41,X
5013040,-39,0
5013040,-38,0
5013040,-37,X
5013040,-36,0
5013040,-35,C
5013040,-34,C
5013040,-33,0
5013040,-32,C
5013040,-31,C
5013040,-30,0
5013040,-29,X
5013040,-28,X
5013040,-27,C
5013040,-26,C
5013040,-25,0
5013040,-23,0
5013040,-22,0
5013040,-21,0
5013040,-19,C
5013040,-18,0
5013040,-16,0
5013040,-15,X
5013040,-14,C
5013040,-12,0
5013040,-11,X
5013040,-7,0
5013040,-6,C
5013040,-3,0
5013040,-1,C
5013040,0,C
5011907,-60,C
5011907,-58,0
5011907,-56,C
5011907,-55,0
5011907,-54,X
5011907,-51,0
5011907,-50,0
5011907,-48,C
5011907,-46,C
5011907,-39,C
5011907,-38,0
5011907,-37,0
5011907,-33,0
5011907,-29,0
5011907,-23,C
5011907,-19,X
5011907,-18,0
5011907,-17,0
5011907,-11,X
5011907,-10,0
5011907,-7,0
5011907,-6,0
5011907,-5,0
5011907,-4,C
5011907,-3,C
5010760,-60,C
5010760,-59,C
5010760,-58,C
5010760,-57,0
5010760,-55,0
5010760,-54,0
5010760,-53,C
5010760,-52,C
5010760,-51,C
5010760,-50,X
5010760,-49,C
5010760,-47,C
5010760,-46,X
5010760,-45,X
5010760,-44,C
5010760,-43,0
5010760,-42,0
5010760,-40,C
5010760,-39,0
5010760,-38,C
5010760,-35,0
5010760,-33,C
5010760,-32,C
5010760,-31,C
5010760,-30,C
5010760,-29,C
5010760,-27,0
5010760,-26,C
5010760,-25,0
5010760,-23,C
5010760,-22,C
5010760,-21,0
5010760,-20,0
5010760,-19,0
5010760,-18,X
5010760,-17,0
5010760,-16,C
5010760,-14,C
5010760,-13,C
5010760,-10,0
5010760,-9,X
5010760,-7,C
5010760,-6,0
5010760,-5,0
5010760,-2,C
5010760,-1,C
5010760,0,C
5011914,-59,X
5011914,-58,0
5011914,-57,0
5011914,-54,C
5011914,-52,X
5011914,-51,C
5011914,-48,C
5011914,-47,C
5011914,-46,C
5011914,-42,0
5011914,-37,C
5011914,-36,C
5011914,-35,X
5011914,-34,C
5011914,-31,0
5011914,-29,X
5011914,-28,C
5011914,-27,0
5011914,-25,0
5011914,-23,X
5011914,-18,X
5011914,-17,C
5011914,-16,C
5011914,-15,C
5011914,-9,C
5011914,-6,X
5011914,-4,0
5011914,-2,C
5011914,-1,C
5014246,-59,C
5014246,-58,0
5014246,-57,C
5014246,-56,0
5014246,-55,C
5014246,-51,X
5014246,-48,0
5014246,-47,X
5014246,-43,1
5014246,-42,X
5014246,-41,C
5014246,-40,C
5014246,-38,C
5014246,-36,C
5014246,-35,C
5014246,-34,C
5014246,-33,C
5014246,-32,0
5014246,-31,0
5014246,-29,0
5014246,-27,0
5014246,-25,0
5014246,-24,C
5014246,-23,C
5014246,-22,0
5014246,-20,C
5014246,-18,C
5014246,-17,X
5014246,-16,C
5014246,-15,C
5014246,-13,X
5014246,-11,0
5014246,-10,C
5014246,-9,C
5014246,-8,C
5014246,-7,C
5014246,-6,X
5014246,-3,X
5014246,-2,0
5014246,0,C
5013194,-56,0
5013194,-51,0
5013194,-48,0
5013194,-47,0
5013194,-44,C
5013194,-41,C
5013194,-38,X
5013194,-35,C
5013194,-33,0
5013194,-31,0
5013194,-30,C
5013194,-29,C
5013194,-25,C
5013194,-16,C
5013194,-15,C
5013194,-13,C
5013194,-12,C
5013194,-10,C
5013194,-9,C
5012968,-60,0
5012968,-58,C
5012968,-57,0
5012968,-56,X
5012968,-54,X
5012968,-50,0
5012968,-46,0
5012968,-45,C
5012968,-44,C
5012968,-43,0
5012968,-42,0
5012968,-41,0
5012968,-39,X
5012968,-38,0
5012968,-36,0
5012968,-35,C
5012968,-32,C
5012968,-31,C
5012968,-29,0
5012968,-28,0
5012968,-27,0
5012968,-26,0
5012968,-24,C
5012968,-23,C
5012968,-22,C
5012968,-20,0
5012968,-18,C
5012968,-17,0
5012968,-16,0
5012968,-10,C
5012968,-9,0
5012968,-7,0
5012968,-6,C
5012968,-5,C
5012968,-4,X
5012968,-3,X
5012968,-1,C
5012968,0,C
5011593,-60,C
5011593,-56,C
5011593,-55,0
5011593,-54,C
5011593,-52,C
5011593,-51,C
5011593,-46,X
5011593,-44,0
5011593,-43,0
5011593,-42,C
5011593,-41,C
5011593,-39,X
5011593,-38,C
5011593,-36,C
5011593,-35,0
5011593,-34,C
5011593,-33,0
5011593,-32,0
5011593,-31,0
5011593,-29,0
5011593,-24,0
5011593,-22,0
5011593,-20,C
5011593,-17,C
5011593,-16,0
5011593,-15,C
5011593,-14,C
5011593,-13,X
5011593,-12,0
5011593,-11,0
5011593,-10,C
5011593,-9,0
5011593,-8,C
5011593,-7,C
5011593,-5,X
5011593,-3,C
5011593,-2,0
5011593,-1,C
5011593,0,0
5013828,-60,C
5013828,-58,C
5013828,-57,C
5013828,-52,C
5013828,-51,C
5013828,-50,0
5013828,-48,0
5013828,-47,C
5013828,-46,C
5013828,-43,C
5013828,-42,0
5013828,-39,C
5013828,-38,X
5013828,-37,X
5013828,-36,C
5013828,-32,C
5013828,-31,0
5013828,-30,0
5013828,-28,0
5013828,-25,0
5013828,-23,0
5013828,-22,0
5013828,-21,0
5013828,-20,X
5013828,-19,0
5013828,-14,0
5013828,-13,0
5013828,-12,0
5013828,-11,C
5013828,-10,C
5013828,-9,C
5013828,-6,X
5013828,-5,0
5013828,-3,X
5013828,-1,0
5013828,0,C
5009996,-60,0
5009996,-55,C
5009996,-53,0
5009996,-48,X
5009996,-39,C
5009996,-31,X
5009996,-29,0
5009996,-25,0
5009996,-18,0
5009996,-16,X
5009996,-14,C
5009996,-13,X
5009996,-11,C
5009996,-8,C
5009996,-2,C
5014080,-60,X
5014080,-59,X
5014080,-56,0
5014080,-55,C
5014080,-54,C
5014080,-51,C
5014080,-50,C
5014080,-48,C
5014080,-47,0
5014080,-45,1
5014080,-43,C
5014080,-41,X
5014080,-40,0
5014080,-38,C
5014080,-37,X
5014080,-35,C
5014080,-34,0
5014080,-32,C
5014080,-31,X
5014080,-30,0
5014080,-28,0
5014080,-27,X
5014080,-23,0
5014080,-22,C
5014080,-21,C
5014080,-20,C
5014080,-18,C
5014080,-16,C
5014080,-15,C
5014080,-14,0
5014080,-12,C
5014080,-11,X
5014080,-10,C
5014080,-8,0
5014080,-4,X
5014080,-2,C
5014080,-1,C
5011033,-60,X
5011033,-59,0
5011033,-56,C
5011033,-54,C
5011033,-52,X
5011033,-51,C
5011033,-50,X
5011033,-49,X
5011033,-47,X
5011033,-44,X
5011033,-43,0
5011033,-41,X
5011033,-40,X
5011033,-38,C
5011033,-37,C
5011033,-36,0
5011033,-34,0
5011033,-33,C
5011033,-30,C
5011033,-29,C
5011033,-28,0
5011033,-27,X
5011033,-23,X
5011033,-22,0
5011033,-20,C
5011033,-18,0
5011033,-17,C
5011033,-16,X
5011033,-15,C
5011033,-14,0
5011033,-13,C
5011033,-12,0
5011033,-11,C
5011033,-10,C
5011033,-9,C
5011033,-8,C
5011033,-5,C
5011033,-3,0
5011033,-2,0
5009469,-60,0
5009469,-57,X
5009469,-56,X
5009469,-55,0
5009469,-48,C
5009469,-47,C
5009469,-46,0
5009469,-45,X
5009469,-44,C
5009469,-42,0
5009469,-40,X
5009469,-39,C
5009469,-33,0
5009469,-31,0
5009469,-30,0
5009469,-20,0
5009469,-18,0
5009469,-17,C
5009469,-11,C
5009469,-10,C
5009469,-9,0
5009469,-7,0
5009469,-2,0
5009469,0,0
5009953,-60,0
5009953,-59,0
5009953,-58,0
5009953,-57,0
5009953,-55,C
5009953,-54,C
5009953,-53,0
5009953,-52,0
5009953,-51,0
5009953,-49,0
5009953,-48,C
5009953,-47,X
5009953,-45,0
5009953,-44,C
5009953,-43,X
5009953,-41,C
5009953,-40,0
5009953,-39,C
5009953,-38,X
5009953,-37,C
5009953,-36,C
5009953,-35,C
5009953,-34,0
5009953,-33,C
5009953,-32,C
5009953,-31,C
5009953,-30,C
5009953,-29,X
5009953,-28,0
5009953,-27,C
5009953,-26,C
5009953,-25,C
5009953,-24,0
5009953,-23,X
5009953,-22,X
5009953,-21,0
5009953,-20,C
5009953,-19,C
5009953,-18,C
5009953,-17,C
5009953,-16,X
5009953,-15,0
5009953,-14,X
5009953,-13,0
5009953,-12,C
5009953,-11,C
5009953,-10,C
5009953,-9,C
5009953,-8,0
5009953,-7,C
5009953,-6,C
5009953,-5,0
5009953,-4,0
5009953,-3,C
5009953,-2,0
5009953,-1,0
5009953,0,0
5012136,-60,X
5012136,-59,X
5012136,-58,C
5012136,-57,C
5012136,-53,0
5012136,-51,C
5012136,-47,0
5012136,-46,X
5012136,-45,C
5012136,-42,C
5012136,-41,X
5012136,-40,C
5012136,-39,0
5012136,-36,0
5012136,-35,C
5012136,-34,X
5012136,-33,0
5012136,-32,C
5012136,-30,C
5012136,-29,X
5012136,-28,C
5012136,-26,0
5012136,-23,0
5012136,-21,0
5012136,-20,C
5012136,-18,0
5012136,-16,0
5012136,-14,0
5012136,-12,0
5012136,-11,C
5012136,-10,0
5012136,-9,C
5012136,-6,C
5012136,-5,C
5012136,-3,0
5012136,-2,X
5012136,-1,C
5012136,0,0
5013994,-55,C
5013994,-51,X
5013994,-48,C
5013994,-43,C
5013994,-42,0
5013994,-40,0
5013994,-39,X
5013994,-33,C
5013994,-24,0
5013994,-23,0
5013994,-20,0
5013994,-19,C
5013994,-18,C
5013994,-14,0
5013994,-13,C
5013994,-9,0
5013994,-4,C
5009303,-57,C
5009303,-56,C
5009303,-53,X
5009303,-52,C
5009303,-50,0
5009303,-43,C
5009303,-41,C
5009303,-38,C
5009303,-33,C
5009303,-31,0
5009303,-30,C
5009303,-29,X
5009303,-28,C
5009303,-26,0
5009303,-24,X
5009303,-21,0
5009303,-19,C
5009303,-17,0
5009303,-16,C
5009303,-13,0
5009303,-11,C
5009303,-10,0
5009303,-9,X
5009303,-8,C
5009303,-4,X
5009303,-3,X
5009303,-1,C
5009790,-60,0
5009790,-59,X
5009790,-56,C
5009790,-55,0
5009790,-54,C
5009790,-53,0
5009790,-52,C
5009790,-51,C
5009790,-50,C
5009790,-49,C
5009790,-48,0
5009790,-47,C
5009790,-46,X
5009790,-45,C
5009790,-44,0
5009790,-42,0
5009790,-41,0
5009790,-40,C
5009790,-39,X
5009790,-36,0
5009790,-35,0
5009790,-34,0
5009790,-33,X
5009790,-32,C
5009790,-31,0
5009790,-29,C
5009790,-28,C
5009790,-26,0
5009790,-24,X
5009790,-22,0
5009790,-21,0
5009790,-19,X
5009790,-17,0
5009790,-16,C
5009790,-15,C
5009790,-14,0
5009790,-11,C
5009790,-10,0
5009790,-9,C
5009790,-7,0
5009790,-5,C
5009790,-4,C
5009790,-3,0
5009790,-1,C
5010805,-57,X
5010805,-49,0
5010805,-47,C
5010805,-43,0
5010805,-41,0
5010805,-38,X
5010805,-25,X
5010805,-19,0
5010805,-18,0
5010805,-13,0
5010805,-4,C
5009026,-53,C
5009026,-49,C
5009026,-43,X
5009026,-17,X
5009026,-11,C
5009026,-9,0
5009026,-2,C
5009026,0,C
5011214,-60,0
5011214,-59,C
5011214,-58,C
5011214,-57,C
5011214,-53,X
5011214,-52,X
5011214,-51,0
5011214,-48,C
5011214,-47,0
5011214,-43,0
5011214,-39,0
5011214,-35,0
5011214,-34,C
5011214,-33,0
5011214,-29,0
5011214,-27,C
5011214,-26,C
5011214,-24,0
5011214,-23,0
5011214,-22,C
5011214,-20,0
5011214,-18,C
5011214,-16,0
5011214,-12,0
5011214,-11,X
5011214,-9,0
5011214,-6,C
5011214,-4,0
5011214,-3,0
5011214,-2,C
5011214,-1,0
5008991,-60,C
5008991,-59,C
5008991,-58,0
5008991,-57,0
5008991,-56,C
5008991,-54,X
5008991,-48,C
5008991,-47,X
5008991,-46,C
5008991,-45,X
5008991,-43,X
5008991,-39,0
5008991,-37,X
5008991,-35,X
5008991,-34,C
5008991,-32,0
5008991,-31,0
5008991,-30,C
5008991,-29,X
5008991,-28,0
5008991,-27,C
5008991,-26,C
5008991,-25,C
5008991,-24,C
5008991,-22,C
5008991,-21,0
5008991,-20,C
5008991,-19,C
5008991,-18,0
5008991,-17,C
5008991,-16,X
5008991,-14,C
5008991,-13,0
5008991,-12,0
5008991,-10,C
5008991,-9,C
5008991,-6,C
5008991,-5,C
5008991,-4,X
5008991,-2,0
5008991,-1,X
5013777,-60,C
5013777,-59,0
5013777,-58,0
5013777,-57,C
5013777,-56,X
5013777,-55,0
5013777,-53,X
5013777,-51,C
5013777,-49,0
5013777,-48,0
5013777,-47,0
5013777,-45,X
5013777,-44,0
5013777,-43,C
5013777,-42,X
5013777,-39,0
5013777,-37,C
5013777,-36,C
5013777,-35,C
5013777,-33,C
5013777,-32,0
5013777,-31,C
5013777,-30,C
5013777,-29,C
5013777,-28,0
5013777,-27,X
5013777,-26,C
5013777,-25,C
5013777,-24,0
5013777,-22,0
5013777,-21,C
5013777,-16,0
5013777,-15,0
5013777,-14,C
5013777,-13,0
5013777,-12,0
5013777,-11,0
5013777,-10,X
5013777,-9,0
5013777,-8,C
5013777,-7,C
5013777,-5,C
5013777,-4,0
5013777,-3,C
5013777,-2,X
5013777,-1,X
5013331,-60,0
5013331,-57,0
5013331,-56,0
5013331,-49,C
5013331,-48,0
5013331,-43,0
5013331,-41,C
5013331,-40,X
5013331,-39,C
5013331,-38,X
5013331,-36,0
5013331,-35,X
5013331,-34,C
5013331,-33,C
5013331,-30,0
5013331,-28,C
5013331,-27,0
5013331,-26,C
5013331,-25,C
5013331,-23,0
5013331,-22,0
5013331,-20,0
5013331,-16,C
5013331,-15,C
5013331,-14,0
5013331,-12,C
5013331,-11,0
5013331,-10,C
5013331,-8,0
5013844,-60,X
5013844,-59,C
5013844,-58,C
5013844,-57,C
5013844,-56,X
5013844,-55,C
5013844,-54,0
5013844,-52,0
5013844,-51,X
5013844,-49,0
5013844,-48,0
5013844,-47,C
5013844,-45,C
5013844,-44,0
5013844,-42,C
5013844,-41,0
5013844,-40,C
5013844,-39,0
5013844,-38,0
5013844,-37,0
5013844,-35,X
5013844,-34,C
5013844,-32,C
5013844,-31,C
5013844,-30,0
5013844,-27,0
5013844,-26,X
5013844,-25,X
5013844,-20,0
5013844,-16,X
5013844,-15,0
5013844,-12,0
5013844,-10,C
5013844,-9,C
5013844,-8,X
5013844,-7,C
5013844,-5,C
5013844,-3,C
5013844,0,C
5014033,-58,0
5014033,-57,0
5014033,-56,C
5014033,-48,C
5014033,-47,C
5014033,-44,0
5014033,-42,C
5014033,-40,0
5014033,-38,0
5014033,-36,X
5014033,-35,0
5014033,-33,0
5014033,-31,C
5014033,-30,C
5014033,-26,C
5014033,-25,0
5014033,-23,0
5014033,-21,C
5014033,-20,0
5014033,-19,C
5014033,-14,0
5014033,-13,0
5014033,-11,C
5014033,-7,0
5014033,-6,0
5014033,0,C
5010705,-60,C
5010705,-59,C
5010705,-58,0
5010705,-57,C
5010705,-55,C
5010705,-54,0
5010705,-53,C
5010705,-50,C
5010705,-49,X
5010705,-48,0
5010705,-47,X
5010705,-46,0
5010705,-45,0
5010705,-43,X
5010705,-42,C
5010705,-41,1
5010705,-36,C
5010705,-34,C
5010705,-33,C
5010705,-31,0
5010705,-30,X
5010705,-28,C
5010705,-27,1
5010705,-25,0
5010705,-24,C
5010705,-23,X
5010705,-20,C
5010705,-19,C
5010705,-18,C
5010705,-17,1
5010705,-16,C
5010705,-14,C
5010705,-13,0
5010705,-12,C
5010705,-11,0
5010705,-9,X
5010705,-8,C
5010705,-7,0
5010705,-6,0
5010705,-5,C
5010705,-4,0
5010705,-3,C
5010705,-2,X
5010705,0,0
5014701,-58,0
5014701,-57,0
5014701,-55,X
5014701,-52,0
5014701,-51,C
5014701,-49,0
5014701,-47,C
5014701,-45,C
5014701,-44,X
5014701,-41,0
5014701,-40,0
5014701,-35,X
5014701,-32,0
5014701,-31,C
5014701,-29,C
5014701,-27,C
5014701,-19,X
5014701,-18,0
5014701,-17,C
5014701,-16,0
5014701,-15,C
5014701,-12,X
5014701,-10,C
5014701,-9,0
5014701,-8,X
5014701,-7,C
5014701,-6,0
5014701,-5,0
5014701,-2,C
5014701,-1,0
5014701,0,0
5014258,-60,0
5014258,-57,0
5014258,-49,C
5014258,-40,0
5014258,-39,0
5014258,-37,0
5014258,-34,C
5014258,-26,0
5014258,-25,X
5014258,-18,C
5014258,-16,C
5014258,-14,0
5014258,-13,C
5014258,-10,0
5014258,-8,0
5013328,-59,0
5013328,-56,0
5013328,-53,0
5013328,-52,X
5013328,-43,C
5013328,-41,C
5013328,-39,0
5013328,-38,0
5013328,-36,0
5013328,-35,X
5013328,-32,0
5013328,-27,C
5013328,-24,C
5013328,-22,0
5013328,-20,0
5013328,-15,X
5013328,-6,0
5013328,-3,C
5013328,-2,0
5013328,0,X
5008924,-57,0
5008924,-56,C
5008924,-55,C
5008924,-54,0
5008924,-48,0
5008924,-47,X
5008924,-42,C
5008924,-38,C
5008924,-35,0
5008924,-30,C
5008924,-28,C
5008924,-26,0
5008924,-24,C
5008924,-20,0
5008924,-19,0
5008924,-17,C
5008924,-16,C
5008924,-15,C
5008924,-12,C
5008924,-8,C
5008924,-7,0
5008924,-6,C
5008924,-5,X
5008924,-4,C
5008924,0,0
5010922,-60,C
5010922,-56,C
5010922,-55,X
5010922,-52,0
5010922,-51,C
5010922,-48,X
5010922,-41,C
5010922,-40,0
5010922,-38,0
5010922,-37,X
5010922,-35,0
5010922,-34,0
5010922,-32,0
5010922,-28,C
5010922,-25,X
5010922,-23,0
5010922,-22,0
5010922,-20,C
5010922,-19,X
5010922,-18,0
5010922,-13,C
5010922,-11,0
5010922,-8,C
5010922,-5,0
5011369,-57,0
5011369,-56,0
5011369,-48,C
5011369,-30,0
5011369,-9,0
5011369,-6,C
5013332,-60,0
5013332,-57,0
5013332,-52,0
5013332,-51,X
5013332,-50,0
5013332,-49,C
5013332,-48,C
5013332,-47,X
5013332,-46,C
5013332,-45,C
5013332,-44,0
5013332,-37,X
5013332,-36,C
5013332,-29,0
5013332,-24,C
5013332,-23,C
5013332,-20,0
5013332,-16,0
5013332,-15,C
5013332,-14,X
5013332,-13,C
5013332,-12,X
5013332,-11,C
5013332,-10,C
5013332,-8,0
5013332,-6,0
5013332,-5,X
5013332,-4,0
5013332,-3,X
5013332,0,C
5013482,-60,C
5013482,-59,0
5013482,-56,0
5013482,-55,X
5013482,-54,0
5013482,-53,C
5013482,-52,C
5013482,-51,C
5013482,-50,C
5013482,-49,0
5013482,-45,C
5013482,-44,C
5013482,-43,C
5013482,-42,0
5013482,-41,0
5013482,-37,C
5013482,-36,0
5013482,-35,0
5013482,-32,X
5013482,-31,C
5013482,-30,0
5013482,-29,0
5013482,-27,C
5013482,-26,C
5013482,-25,C
5013482,-22,C
5013482,-21,C
5013482,-20,X
5013482,-19,X
5013482,-18,X
5013482,-17,C
5013482,-16,X
5013482,-13,X
5013482,-12,0
5013482,-11,X
5013482,-9,C
5013482,-8,0
5013482,-6,0
5013482,-5,0
5013482,-3,0
5013482,-2,X
5010653,-60,C
5010653,-59,C
5010653,-58,X
5010653,-55,C
5010653,-54,C
5010653,-53,0
5010653,-52,C
5010653,-50,C
5010653,-48,C
5010653,-47,C
5010653,-45,C
5010653,-43,0
5010653,-41,0
5010653,-40,X
5010653,-39,X
5010653,-38,C
5010653,-35,X
5010653,-32,0
5010653,-30,X
5010653,-27,C
5010653,-26,X
5010653,-24,X
5010653,-18,0
5010653,-17,0
5010653,-14,C
5010653,-12,0
5010653,-8,X
5010653,-6,C
5010653,-4,X
5010653,-3,0
5010653,-2,0
5010653,0,0
5013827,-58,0
5013827,-57,0
5013827,-56,C
5013827,-55,0
5013827,-54,X
5013827,-53,0
5013827,-52,0
5013827,-50,0
5013827,-48,X
5013827,-47,0
5013827,-46,X
5013827,-45,C
5013827,-44,0
5013827,-43,C
5013827,-41,0
5013827,-40,0
5013827,-39,X
5013827,-37,0
5013827,-33,X
5013827,-32,C
5013827,-31,C
5013827,-30,C
5013827,-27,0
5013827,-26,C
5013827,-25,0
5013827,-24,0
5013827,-23,X
5013827,-22,C
5013827,-21,X
5013827,-20,C
5013827,-19,0
5013827,-18,0
5013827,-17,0
5013827,-16,0
5013827,-15,0
5013827,-14,X
5013827,-13,C
5013827,-12,C
5013827,-10,X
5013827,-7,X
5013827,-6,0
5013827,-5,C
5013827,-4,C
5013827,-3,C
5010926,-60,C
5010926,-59,C
5010926,-57,C
5010926,-56,0
5010926,-55,X
5010926,-54,X
5010926,-53,0
5010926,-52,C
5010926,-51,C
5010926,-50,C
5010926,-49,C
5010926,-48,0
5010926,-47,0
5010926,-46,X
5010926,-44,C
5010926,-43,0
5010926,-41,C
5010926,-40,C
5010926,-39,C
5010926,-38,C
5010926,-37,C
5010926,-36,0
5010926,-35,X
5010926,-34,C
5010926,-33,C
5010926,-32,C
5010926,-31,0
5010926,-30,C
5010926,-29,C
5010926,-28,0
5010926,-27,0
5010926,-26,C
5010926,-25,X
5010926,-24,C
5010926,-23,0
5010926,-22,C
5010926,-21,0
5010926,-19,C
5010926,-18,C
5010926,-17,C
5010926,-16,0
5010926,-14,C
5010926,-13,X
5010926,-12,0
5010926,-11,C
5010926,-10,X
5010926,-9,C
5010926,-8,0
5010926,-7,0
5010926,-6,0
5010926,-5,X
5010926,-4,C
5010926,-3,0
5010926,-2,0
5010926,0,C
5012320,-56,C
5012320,-55,C
5012320,-53,X
5012320,-47,C
5012320,-43,0
5012320,-31,0
5012320,-29,0
5012320,-26,X
5012320,-14,X
5012320,-11,0
5012320,-9,0
5012320,-3,0
5013875,-60,0
5013875,-59,0
5013875,-58,0
5013875,-57,0
5013875,-56,0
5013875,-55,C
5013875,-54,C
5013875,-53,C
5013875,-52,0
5013875,-51,0
5013875,-50,C
5013875,-49,C
5013875,-48,0
5013875,-47,X
5013875,-46,C
5013875,-45,C
5013875,-44,0
5013875,-43,C
5013875,-42,0
5013875,-41,X
5013875,-40,0
5013875,-38,X
5013875,-37,C
5013875,-36,0
5013875,-35,0
5013875,-34,0
5013875,-33,0
5013875,-32,X
5013875,-31,0
5013875,-30,C
5013875,-29,0
5013875,-28,C
5013875,-27,0
5013875,-26,0
5013875,-25,C
5013875,-24,0
5013875,-23,C
5013875,-22,C
5013875,-21,0
5013875,-20,C
5013875,-19,C
5013875,-18,0
5013875,-17,C
5013875,-16,0
5013875,-15,0
5013875,-14,C
5013875,-13,C
5013875,-12,C
5013875,-11,C
5013875,-10,C
5013875,-8,0
5013875,-7,0
5013875,-6,C
5013875,-5,X
5013875,-4,0
5013875,-3,C
5013875,-2,0
5013875,-1,X
5013875,0,0
5009757,-57,0
5009757,-56,C
5009757,-55,X
5009757,-42,C
5009757,-41,0
5009757,-40,C
5009757,-34,X
5009757,-32,X
5009757,-31,X
5009757,-29,C
5009757,-24,X
5009757,-21,C
5009757,-19,X
5009757,-18,X
5009757,-17,0
5009757,-15,X
5009757,-13,0
5009757,-12,C
5009757,-10,C
5009757,-9,C
5009757,-3,0
5009367,-59,C
5009367,-55,X
5009367,-38,0
5009367,-31,X
5009367,-28,0
5009367,-24,0
5009367,-21,X
5009367,-19,0
5009367,-14,C
5009367,-9,0
5009367,-6,C
5009367,-5,0
5009367,-3,C
5009367,0,0
5011745,-60,0
5011745,-59,C
5011745,-57,X
5011745,-52,C
5011745,-51,0
